# blastp
# Iteration: 0
# Query: MinD (Hneap_1364)
# RID: 6TDJK9WF013
# Database: refseq_select_prot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 100 hits found
MinD	WP_012824232.1	100.000	271	0	0	1	271	1	271	0.0	546	100.00
MinD	WP_136866042.1	87.037	270	35	0	1	270	1	270	4.41e-173	486	95.19
MinD	WP_076837601.1	73.978	269	70	0	1	269	1	269	2.25e-146	418	88.48
MinD	WP_014999406.1	76.952	269	60	2	1	269	1	267	2.32e-146	418	87.73
MinD	WP_014950573.1	76.208	269	62	2	1	269	1	267	3.19e-145	415	88.10
MinD	WP_044012230.1	74.815	270	67	1	1	270	1	269	4.05e-145	415	87.04
MinD	WP_105929465.1	76.208	269	62	2	1	269	1	267	5.28e-145	415	87.73
MinD	WP_012848315.1	73.234	269	72	0	1	269	1	269	1.08e-144	414	87.73
MinD	WP_014977272.1	75.836	269	63	2	1	269	1	267	1.16e-144	414	88.10
MinD	WP_027349379.1	73.063	271	72	1	1	271	1	270	1.47e-144	414	88.56
MinD	WP_024873522.1	74.721	269	68	0	1	269	1	269	1.67e-144	413	86.99
MinD	WP_115457072.1	73.606	269	71	0	1	269	1	269	3.56e-144	412	86.62
MinD	WP_183325987.1	75.277	271	66	1	1	271	1	270	3.78e-144	412	88.19
MinD	WP_042046302.1	73.978	269	70	0	1	269	1	269	3.84e-144	412	87.36
MinD	WP_061496565.1	73.978	269	70	0	1	269	1	269	4.38e-144	412	86.25
MinD	WP_012519605.1	75.465	269	64	2	1	269	1	267	4.77e-144	412	88.10
MinD	WP_106375782.1	74.721	269	67	1	1	269	1	268	5.49e-144	412	88.10
MinD	WP_039218970.1	75.836	269	63	2	1	269	1	267	6.21e-144	412	87.73
MinD	WP_015878644.1	74.349	269	69	0	1	269	1	269	6.72e-144	412	86.99
MinD	WP_097790491.1	74.170	271	69	1	1	271	1	270	7.38e-144	412	88.19
MinD	WP_102626650.1	74.539	271	68	1	1	271	1	270	8.51e-144	412	88.56
MinD	WP_042026066.1	73.606	269	71	0	1	269	1	269	8.74e-144	412	86.99
MinD	WP_015870962.1	72.862	269	73	0	1	269	1	269	9.65e-144	411	87.36
MinD	WP_000101045.1	73.606	269	71	0	1	269	1	269	1.02e-143	411	86.62
MinD	WP_090131038.1	73.432	271	71	1	1	271	1	270	1.18e-143	411	88.56
MinD	WP_106231346.1	75.465	269	65	1	1	269	1	268	1.21e-143	411	88.48
MinD	WP_017456991.1	73.606	269	71	0	1	269	1	269	1.23e-143	411	86.25
MinD	WP_132543887.1	73.234	269	71	1	1	269	1	268	1.37e-143	411	86.99
MinD	WP_013333629.1	73.432	271	71	1	1	271	1	270	1.39e-143	411	88.93
MinD	WP_093067731.1	73.978	269	69	1	1	269	1	268	1.41e-143	411	86.62
MinD	WP_021818027.1	74.539	271	68	1	1	271	1	270	1.46e-143	411	88.56
MinD	WP_089684011.1	74.170	271	69	1	1	271	1	270	1.52e-143	411	88.56
MinD	WP_024554731.1	72.491	269	74	0	1	269	1	269	1.88e-143	410	86.62
MinD	WP_155108764.1	73.234	269	72	0	1	269	1	269	1.90e-143	410	86.62
MinD	WP_000101044.1	73.978	269	70	0	1	269	1	269	2.01e-143	410	86.25
MinD	WP_054180602.1	73.606	269	71	0	1	269	1	269	2.08e-143	410	86.62
MinD	WP_058504132.1	73.704	270	70	1	1	270	1	269	2.16e-143	411	86.30
MinD	WP_094038191.1	73.606	269	71	0	1	269	1	269	2.19e-143	410	87.36
MinD	WP_077455195.1	71.747	269	76	0	1	269	1	269	2.22e-143	410	87.36
MinD	WP_141321607.1	73.432	271	71	1	1	271	1	270	2.41e-143	410	88.56
MinD	WP_024555722.1	72.491	269	74	0	1	269	1	269	2.79e-143	410	86.25
MinD	WP_111570163.1	73.234	269	72	0	1	269	1	269	2.92e-143	410	85.87
MinD	WP_077460182.1	71.747	269	76	0	1	269	1	269	2.92e-143	410	86.62
MinD	WP_027253477.1	73.606	269	71	0	1	269	1	269	3.22e-143	410	86.99
MinD	WP_048898723.1	73.234	269	72	0	1	269	1	269	3.26e-143	410	86.25
MinD	WP_013096144.1	73.234	269	72	0	1	269	1	269	3.48e-143	410	86.62
MinD	WP_045443887.1	73.234	269	72	0	1	269	1	269	3.51e-143	410	86.25
MinD	WP_025733486.1	73.063	271	72	1	1	271	1	270	3.53e-143	410	88.19
MinD	WP_000101046.1	73.234	269	72	0	1	269	1	269	3.59e-143	410	86.62
MinD	WP_188025616.1	73.978	269	70	0	1	269	1	269	3.67e-143	410	86.99
MinD	WP_043529197.1	73.063	271	72	1	1	271	1	270	3.73e-143	410	88.19
MinD	WP_027957730.1	73.063	271	72	1	1	271	1	270	3.82e-143	410	88.56
MinD	WP_043083432.1	73.234	269	72	0	1	269	1	269	4.01e-143	410	86.25
MinD	WP_042012554.1	73.606	269	71	0	1	269	1	269	4.01e-143	410	86.99
MinD	WP_028696900.1	72.862	269	72	1	1	269	1	268	4.10e-143	410	87.73
MinD	WP_025801973.1	73.234	269	72	0	1	269	1	269	4.14e-143	410	86.99
MinD	WP_110018996.1	73.978	269	69	1	1	269	1	268	4.22e-143	410	86.25
MinD	WP_024523723.1	72.491	269	74	0	1	269	1	269	4.33e-143	410	87.73
MinD	WP_029591826.1	72.491	269	74	0	1	269	1	269	4.47e-143	410	86.25
MinD	WP_121573949.1	73.606	269	71	0	1	269	1	269	4.94e-143	410	86.25
MinD	WP_183333171.1	74.170	271	69	1	1	271	1	270	4.96e-143	410	88.56
MinD	WP_120066797.1	72.491	269	74	0	1	269	1	269	5.16e-143	410	86.62
MinD	WP_003252574.1	73.978	269	69	1	1	269	1	268	6.28e-143	409	86.62
MinD	WP_004090200.1	73.234	269	72	0	1	269	1	269	6.35e-143	409	86.99
MinD	WP_028487753.1	74.349	269	68	1	1	269	1	268	6.82e-143	409	85.87
MinD	WP_005284977.1	72.119	269	75	0	1	269	1	269	6.93e-143	409	87.73
MinD	WP_008813323.1	73.234	269	72	0	1	269	1	269	7.24e-143	409	86.99
MinD	WP_047463261.1	73.234	269	72	0	1	269	1	269	7.57e-143	409	86.25
MinD	WP_092827721.1	73.432	271	71	1	1	271	1	270	8.49e-143	409	87.82
MinD	WP_106728316.1	73.606	269	71	0	1	269	1	269	8.63e-143	409	87.36
MinD	WP_092993476.1	72.491	269	74	0	1	269	1	269	9.39e-143	409	86.62
MinD	WP_058509003.1	72.963	270	72	1	1	270	1	269	9.68e-143	409	86.67
MinD	WP_094278435.1	73.978	269	70	0	1	269	1	269	9.84e-143	409	85.87
MinD	WP_040096858.1	73.606	269	71	0	1	269	1	269	9.84e-143	409	86.62
MinD	WP_038641246.1	73.234	269	72	0	1	269	1	269	1.02e-142	409	86.25
MinD	WP_127956739.1	72.491	269	74	0	1	269	1	269	1.02e-142	409	87.73
MinD	WP_159567536.1	72.862	269	73	0	1	269	1	269	1.03e-142	409	86.99
MinD	WP_066745524.1	72.862	269	73	0	1	269	1	269	1.06e-142	409	85.87
MinD	WP_005122235.1	73.234	269	72	0	1	269	1	269	1.06e-142	409	86.25
MinD	WP_013971423.1	74.349	269	68	1	1	269	1	268	1.07e-142	409	86.25
MinD	WP_036771088.1	72.862	269	73	0	1	269	1	269	1.10e-142	409	85.87
MinD	WP_079552371.1	73.432	271	71	1	1	271	1	270	1.17e-142	409	87.45
MinD	WP_113268455.1	73.063	271	72	1	1	271	1	270	1.21e-142	409	88.19
MinD	WP_138181474.1	74.721	269	67	1	1	269	1	268	1.26e-142	409	88.85
MinD	WP_127556374.1	72.862	269	72	1	1	269	1	268	1.28e-142	409	86.62
MinD	WP_032641210.1	72.862	269	73	0	1	269	1	269	1.34e-142	409	86.25
MinD	WP_108447397.1	74.721	269	67	1	1	269	1	268	1.36e-142	409	88.48
MinD	WP_183389099.1	73.432	271	71	1	1	271	1	270	1.37e-142	409	88.19
MinD	WP_047370850.1	72.862	269	73	0	1	269	1	269	1.44e-142	409	86.62
MinD	WP_111412820.1	73.801	271	70	1	1	271	1	270	1.47e-142	409	87.45
MinD	WP_050667633.1	73.606	269	71	0	1	269	1	269	1.54e-142	408	86.62
MinD	WP_042287710.1	73.234	269	72	0	1	269	1	269	1.56e-142	408	86.25
MinD	WP_016715526.1	74.349	269	68	1	1	269	1	268	1.58e-142	408	86.25
MinD	WP_005359204.1	73.606	269	71	0	1	269	1	269	1.68e-142	408	86.25
MinD	WP_023312187.1	72.491	269	74	0	1	269	1	269	1.72e-142	408	86.25
MinD	WP_000101053.1	73.234	269	72	0	1	269	1	269	1.72e-142	408	86.25
MinD	WP_000101055.1	73.234	269	72	0	1	269	1	269	1.74e-142	408	86.25
MinD	WP_036795467.1	73.234	269	72	0	1	269	1	269	1.76e-142	408	85.50
MinD	WP_100294386.1	73.234	269	72	0	1	269	1	269	1.80e-142	408	86.25
MinD	WP_033700734.1	73.978	269	69	1	1	269	1	268	1.84e-142	408	86.62


