# tblastn
# Iteration: 0
# Query: ParC
# RID: 7KFFX24D01R
# Database: ref_prok_rep_genomes
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives, query/sbjct frames
# 38 hits found
ParC	NC_011027.1	31.727	249	157	4	7	253	375510	376223	5.04e-32	126	54.22	0/3
ParC	NC_011027.1	25.000	168	114	2	7	174	996238	995771	2.60e-06	49.3	45.24	0/-3
ParC	NC_011027.1	47.826	46	24	0	12	57	1314807	1314670	1.17e-05	47.0	60.87	0/-1
ParC	NC_011027.1	46.552	58	26	1	12	64	1848835	1848662	1.43e-05	47.0	60.34	0/-3
ParC	NC_002932.3	31.325	249	158	4	7	253	1752348	1751635	9.44e-32	125	54.62	0/-2
ParC	NC_002932.3	27.381	168	110	2	7	174	837926	837459	2.24e-06	49.3	45.83	0/-3
ParC	NC_002932.3	46.552	58	26	1	12	64	363709	363882	1.66e-05	46.6	60.34	0/1
ParC	NZ_CP017305.1	32.129	249	156	4	7	253	2226998	2226285	1.20e-31	125	54.22	0/-3
ParC	NZ_VDCI01000001.1	32.129	249	156	4	7	253	343279	343992	1.34e-31	124	53.82	0/1
ParC	NZ_VDCH01000012.1	31.727	249	157	4	7	253	37374	36661	1.39e-31	124	54.22	0/-1
ParC	NC_009337.1	32.411	253	158	4	7	257	398568	399293	5.84e-31	122	52.96	0/3
ParC	NC_009337.1	44.828	58	27	1	12	64	588854	589027	2.04e-05	46.2	58.62	0/2
ParC	NC_011059.1	30.924	249	159	4	7	253	2063005	2062292	1.00e-30	122	53.82	0/-3
ParC	NC_011059.1	29.016	193	120	4	9	200	1131011	1130481	3.40e-21	94.4	50.26	0/-2
ParC	NC_011059.1	24.206	252	170	5	7	256	1132010	1131312	7.40e-09	57.0	44.44	0/-2
ParC	NC_007512.1	30.040	253	164	4	7	257	332809	333534	1.18e-30	122	50.20	0/1
ParC	NC_007512.1	24.260	169	104	3	12	174	1142860	1142408	7.76e-06	47.8	46.15	0/-2
ParC	NC_007512.1	44.828	58	27	1	12	64	535887	536060	5.10e-05	45.1	55.17	0/3
ParC	NZ_PDNZ01000002.1	30.120	249	161	4	7	253	128051	127338	1.80e-30	121	49.80	0/-2
ParC	NC_010803.1	30.522	249	160	4	7	253	2266572	2265859	1.58e-29	119	53.01	0/-2
ParC	NC_008639.1	30.522	249	160	5	7	253	2431106	2430393	3.48e-29	117	49.40	0/-2
ParC	NC_008639.1	25.595	168	113	2	7	174	1537728	1538195	1.29e-07	53.1	47.62	0/3
ParC	NC_008639.1	54.762	42	19	0	12	53	162880	163005	2.86e-06	48.9	71.43	0/1
ParC	NC_011026.1	31.076	251	161	3	7	256	3186414	3187133	1.76e-28	115	48.61	0/3
ParC	NC_011026.1	50.000	62	27	2	7	64	1555104	1555289	6.23e-06	48.1	61.29	0/3
ParC	NC_011026.1	46.552	58	26	1	12	64	746077	745904	1.67e-05	46.6	56.90	0/-2
ParC	NC_007514.1	29.200	250	162	5	7	253	2324914	2325627	2.82e-28	115	50.80	0/1
ParC	NC_007514.1	56.410	39	17	0	12	50	1316721	1316837	9.67e-06	47.4	64.10	0/3
ParC	NC_011060.1	29.719	249	162	4	7	253	2525181	2524468	9.55e-28	113	52.61	0/-2
ParC	NC_011060.1	22.266	256	170	5	7	256	1814000	1814698	1.04e-06	50.4	42.58	0/2
ParC	NC_011060.1	46.154	52	27	1	7	58	1162761	1162913	2.88e-05	45.8	59.62	0/3
ParC	NZ_AASE01000001.1	30.000	250	160	6	7	253	291088	290375	1.53e-27	113	51.20	0/-2
ParC	NC_011061.1	30.315	254	159	6	7	253	16	744	1.35e-25	107	50.79	0/1
ParC	NZ_VDCI01000003.1	24.082	245	169	5	12	256	261628	262311	1.64e-08	56.2	41.63	0/1
ParC	NZ_PDNZ01000001.1	23.600	250	174	4	7	256	41217	40519	9.84e-08	53.5	41.60	0/-1
ParC	NZ_PDNZ01000010.1	55.556	45	20	0	12	56	74839	74705	1.31e-06	50.1	66.67	0/-2
ParC	NZ_VDCH01000041.1	52.500	40	19	0	10	49	9800	9681	1.24e-05	47.0	70.00	0/-2
ParC	NZ_VDCH01000001.1	52.381	42	20	0	12	53	103290	103165	3.58e-05	45.4	59.52	0/-2


