# tblastn
# Iteration: 0
# Query: ParC
# RID: 7KG9G1RK013
# Database: ref_prok_rep_genomes
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives, query/sbjct frames
# 39 hits found
ParC	NZ_PYGH01000001.1	34.127	252	152	4	7	256	18308	19027	1.50e-31	125	52.78	0/2
ParC	NZ_KE384548.1	32.031	256	155	4	7	256	69943	70671	2.50e-31	125	50.00	0/1
ParC	NZ_PYGH01000013.1	33.457	269	148	7	2	256	46364	47119	7.71e-27	112	47.21	0/2
ParC	NZ_SOBG01000001.1	27.381	252	176	3	7	257	108693	109430	4.26e-26	109	50.40	0/3
ParC	NC_014633.1	32.661	248	158	3	7	253	56269	56988	8.49e-26	108	52.02	0/1
ParC	NZ_FUWX01000022.1	29.572	257	148	4	7	257	1634	945	2.89e-23	101	45.91	0/-1
ParC	NZ_FUWX01000031.1	33.014	209	125	2	7	215	2508	3089	4.03e-23	100	48.80	0/3
ParC	NZ_UGYG01000002.1	27.757	263	164	6	1	256	24896	25627	3.44e-22	98.2	44.49	0/2
ParC	NZ_FUWX01000010.1	25.681	257	163	3	7	256	11491	12198	2.99e-20	92.4	43.19	0/1
ParC	NZ_AP019822.1	26.400	250	172	3	8	256	2284719	2284003	3.49e-20	92.4	45.60	0/-2
ParC	NZ_FUWX01000009.1	24.514	257	179	4	1	257	75598	74873	4.70e-19	89.0	46.30	0/-2
ParC	NZ_FUWX01000041.1	32.432	222	110	6	7	215	1348	1932	6.11e-19	88.6	45.05	0/1
ParC	NZ_FUWX01000013.1	27.490	251	168	3	7	256	92111	92824	9.29e-18	85.1	45.42	0/2
ParC	NZ_KI518189.1	31.776	214	130	4	7	219	1240	644	1.82e-16	81.3	50.00	0/-1
ParC	NC_014634.1	24.638	138	103	1	119	256	1990	2400	3.67e-10	62.4	48.55	0/1
ParC	NC_014634.1	55.556	45	20	0	7	51	1705	1839	1.61e-07	53.9	73.33	0/1
ParC	NZ_PYGH01000017.1	28.488	172	107	4	7	178	18148	17681	5.60e-10	61.6	50.00	0/-1
ParC	NZ_AP019846.1	21.759	216	157	5	7	217	1019419	1020045	5.53e-08	55.5	40.28	0/1
ParC	NZ_AUAY01000019.1	21.759	216	157	4	7	217	135779	136405	6.59e-08	55.5	38.89	0/2
ParC	NZ_AP019847.1	45.614	57	31	0	7	63	17205	17035	1.08e-07	54.7	63.16	0/-2
ParC	NZ_CP028107.1	24.603	252	164	8	8	257	8694	8011	1.17e-07	54.7	40.08	0/-1
ParC	NZ_FNVZ01000005.1	20.833	216	159	4	7	217	191038	191664	1.20e-07	54.3	38.43	0/1
ParC	NZ_CP028106.1	27.907	172	105	4	8	178	547720	548181	1.20e-07	54.3	41.86	0/1
ParC	NZ_AP019830.1	21.531	209	156	3	7	215	32025	31423	1.81e-07	53.9	40.67	0/-1
ParC	NZ_UGYG01000001.1	23.034	178	127	2	9	186	4384652	4385155	2.09e-07	53.9	41.57	0/2
ParC	NZ_UGYG01000001.1	46.809	47	25	0	7	53	2334981	2335121	1.73e-06	50.8	63.83	0/3
ParC	NZ_AUAY01000008.1	21.053	209	157	3	7	215	317	919	3.30e-07	53.1	40.67	0/2
ParC	NZ_AUAY01000011.1	42.105	57	33	0	7	63	1600	1430	3.39e-07	52.8	63.16	0/-3
ParC	NZ_LT608324.1	27.907	172	105	4	8	178	94135	93674	5.49e-07	52.4	40.12	0/-1
ParC	NZ_UGGU01000003.1	29.070	172	103	4	8	178	1267868	1267407	1.30e-06	51.2	43.60	0/-1
ParC	NZ_CP024699.1	25.967	181	97	4	8	178	1950879	1951340	2.03e-06	50.8	40.33	0/3
ParC	NZ_LN831027.1	27.907	172	105	4	8	178	616697	617158	2.24e-06	50.4	41.86	0/2
ParC	NZ_CP028102.1	28.488	172	104	4	8	178	1481112	1480651	2.55e-06	50.4	43.60	0/-3
ParC	NZ_FUWX01000006.1	26.733	101	66	2	126	226	169371	169649	2.93e-06	50.1	49.50	0/3
ParC	NZ_CP013336.1	26.163	172	108	4	8	178	67778	67317	7.44e-06	48.9	41.86	0/-3
ParC	NZ_LJRV01000524.1	36.364	66	35	1	8	66	551	354	2.74e-05	45.8	57.58	0/-3
ParC	NZ_KI518151.1	24.742	97	65	2	121	217	18348	18614	3.18e-05	47.0	49.48	0/3
ParC	NZ_CP028105.1	48.780	41	21	0	7	47	2630226	2630348	6.27e-05	45.8	68.29	0/3
ParC	NZ_SOBG01000007.1	60.000	35	14	0	7	41	41408	41512	7.79e-05	45.8	80.00	0/2


