# tblastn
# Iteration: 0
# Query: McdA
# RID: 6YU4WBZF013
# Database: ref_prok_rep_genomes
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives, query/sbjct frames
# 411 hits found
McdA	NZ_FTPK01000002.1	52.475	202	84	5	26	227	309372	308803	1.76e-45	169	66.34	0/-3
McdA	NZ_MVBK01000042.1	53.695	203	83	5	26	228	35630	36205	2.59e-45	169	63.05	0/2
McdA	NC_011901.1	51.724	203	87	5	26	228	3345330	3344755	4.76e-45	168	63.55	0/-2
McdA	NC_011901.1	36.364	176	103	5	26	201	2003177	2003677	1.15e-17	89.0	48.30	0/2
McdA	NC_011901.1	34.884	129	74	3	27	155	12368	12724	4.00e-09	63.9	45.74	0/2
McdA	NZ_CP011367.1	52.475	202	85	5	26	227	2037237	2036665	2.91e-44	166	62.38	0/-1
McdA	NZ_CP033040.1	46.798	203	97	5	26	228	1572895	1572320	2.06e-43	163	64.04	0/-1
McdA	NZ_CP033040.1	67.442	43	13	1	26	68	2802265	2802140	1.33e-05	53.1	74.42	0/-1
McdA	NZ_KB913033.1	49.754	203	91	5	26	228	1798129	1798704	1.14e-42	161	64.04	0/1
McdA	NZ_ARQK01000061.1	51.724	203	87	5	26	228	51558	52133	1.60e-42	160	62.07	0/3
McdA	NZ_JAGP01000001.1	46.341	205	95	5	26	228	1280908	1280333	2.00e-41	157	63.90	0/-2
McdA	NZ_JAGP01000001.1	60.465	43	16	1	26	68	2281015	2280890	4.66e-05	51.6	74.42	0/-2
McdA	NC_007520.2	46.829	205	94	5	26	228	1096587	1097162	4.27e-41	156	62.93	0/3
McdA	NZ_CP035033.1	47.317	205	93	5	26	228	1353066	1353641	1.83e-40	155	62.93	0/3
McdA	NZ_AP021889.1	46.341	205	95	5	26	228	1292877	1293452	2.98e-40	154	62.93	0/3
McdA	NZ_MUZR01000023.1	52.217	203	86	5	26	228	20690	20115	5.13e-40	153	62.07	0/-3
McdA	NZ_AP020335.1	45.050	202	100	5	26	227	1448371	1447799	1.30e-39	152	63.86	0/-3
McdA	NZ_AP020335.1	58.140	43	17	1	26	68	2445576	2445451	5.80e-05	51.2	74.42	0/-1
McdA	NZ_FOMJ01000004.1	47.783	203	95	5	26	228	115696	115121	6.54e-39	150	62.56	0/-3
McdA	NZ_KI519609.1	48.768	203	93	5	26	228	1447195	1446620	3.70e-38	148	64.04	0/-3
McdA	NZ_KI519609.1	60.465	43	16	1	26	68	143311	143436	6.13e-05	51.2	76.74	0/1
McdA	NZ_QZMU01000001.1	44.554	202	101	4	26	227	1246783	1246211	9.56e-37	144	58.91	0/-2
McdA	NZ_QZMU01000001.1	31.148	122	83	1	27	148	1862376	1862014	2.08e-07	58.9	43.44	0/-3
McdA	NZ_SOQX01000001.1	44.554	202	97	5	26	227	428129	428689	3.25e-35	139	59.90	0/2
McdA	NZ_SOQX01000001.1	28.926	121	77	2	27	147	298327	298662	1.83e-06	55.8	45.45	0/1
McdA	NZ_CP019434.1	49.231	195	87	5	27	221	2284779	2284231	1.07e-34	138	60.51	0/-3
McdA	NZ_CP017448.1	47.761	201	93	4	27	227	3060311	3059745	1.77e-34	137	60.20	0/-3
McdA	NZ_JQSG02000006.1	48.259	201	92	5	27	227	208700	208134	3.02e-34	137	60.70	0/-2
McdA	NC_013422.1	44.335	203	103	4	26	228	982976	982398	4.45e-33	133	57.14	0/-2
McdA	NZ_AP018725.1	43.627	204	98	5	26	227	522021	522587	1.36e-32	132	58.33	0/3
McdA	NZ_AP018725.1	31.200	125	76	3	26	150	3054269	3054613	3.93e-08	60.8	44.80	0/2
McdA	NZ_VWXX01000032.1	41.584	202	107	4	26	227	10086	9514	1.56e-32	132	54.95	0/-1
McdA	NZ_AFWV01000012.1	42.347	196	101	4	26	221	114958	115509	1.79e-32	132	56.12	0/1
McdA	NC_019902.2	41.379	203	107	4	26	228	3121094	3120522	8.99e-32	129	55.67	0/-1
McdA	NZ_FNNZ01000018.1	42.347	196	101	4	26	221	59866	59315	9.66e-32	129	56.63	0/-1
McdA	NZ_CP046415.1	45.813	203	99	4	26	228	838268	837693	5.36e-31	127	55.67	0/-2
McdA	NZ_PSYR01000002.1	46.040	202	90	6	27	226	325128	325682	2.79e-30	125	55.94	0/3
McdA	NZ_CP007029.1	42.347	196	101	4	26	221	2706002	2705451	4.09e-30	125	56.12	0/-2
McdA	NZ_RBXL01000001.1	40.816	196	104	4	26	221	5710122	5709571	1.69e-29	123	55.10	0/-2
McdA	NZ_JQNW01000012.1	36.139	202	117	6	26	227	15509	14940	4.99e-21	99.0	51.49	0/-1
McdA	NZ_ATUE01000006.1	35.429	175	104	5	26	200	126515	127012	3.63e-20	96.3	50.29	0/2
McdA	NZ_CM002140.1	35.149	202	119	6	26	227	11086	11655	4.31e-20	96.3	51.49	0/1
McdA	NZ_CM002140.1	34.483	116	70	2	31	146	42516	42187	7.30e-07	57.0	43.97	0/-2
McdA	NZ_FNII01000033.1	34.653	202	120	6	26	227	2027	2596	5.56e-20	95.9	52.48	0/2
McdA	NZ_AJKS02000006.1	34.158	202	121	6	26	227	10909	10340	1.37e-19	94.7	50.99	0/-3
McdA	NZ_KB907965.1	34.158	202	121	6	26	227	463	1032	1.56e-19	94.4	52.97	0/1
McdA	NZ_AGJP01000001.1	36.571	175	102	5	26	200	1704138	1704635	2.28e-19	94.0	49.14	0/3
McdA	NZ_FOAA01000025.1	34.483	203	121	6	26	228	9284	8712	4.67e-19	93.2	50.25	0/-3
McdA	NZ_JACCAJ010000001.1	35.227	176	105	5	26	201	12008	11508	4.96e-19	93.2	47.73	0/-2
McdA	NZ_QWBW01000013.1	36.571	175	102	5	26	200	36606	37103	8.34e-19	92.4	48.00	0/3
McdA	NC_002977.6	33.168	202	123	6	26	227	2533559	2534128	1.90e-18	91.3	50.99	0/2
McdA	NZ_RFFM01000010.1	35.795	176	104	5	26	201	25665	25165	1.95e-18	91.3	48.30	0/-1
McdA	NZ_FNIJ01000011.1	36.932	176	102	5	26	201	140566	140066	2.90e-18	90.9	48.30	0/-3
McdA	NZ_RBSO01000119.1	32.178	202	125	6	26	227	1936	1367	4.18e-18	90.1	52.48	0/-2
McdA	NZ_LJQT01000305.1	32.178	202	125	6	26	227	934	365	4.56e-18	90.1	52.48	0/-3
McdA	NZ_AP018722.1	34.804	204	111	5	26	228	2251911	2251363	6.96e-18	89.7	48.53	0/-3
McdA	NZ_AP018722.1	62.791	43	15	1	26	68	2418022	2417897	9.74e-06	53.9	76.74	0/-2
McdA	NZ_QRBE01000001.1	36.932	176	102	5	26	201	808289	808789	9.98e-18	89.4	47.73	0/2
McdA	NZ_CP047698.1	36.932	176	102	5	26	201	199947	200447	1.47e-17	88.6	47.73	0/3
McdA	NZ_SJRX01000002.1	35.795	176	104	5	26	201	405379	405879	1.50e-17	88.6	47.73	0/1
McdA	NZ_LT629797.1	36.364	176	103	5	26	201	2205937	2206437	2.86e-17	87.8	46.59	0/1
McdA	NZ_LT629797.1	35.227	176	105	5	26	201	4117072	4117572	4.77e-17	87.4	48.30	0/1
McdA	NZ_LT629797.1	37.333	150	87	4	26	175	2734668	2735096	1.01e-15	83.2	47.33	0/3
McdA	NZ_JACHXI010000054.1	35.795	176	104	5	26	201	226	726	3.10e-17	87.4	48.30	0/1
McdA	NZ_AP014862.1	36.932	176	102	5	26	201	2361358	2360858	3.15e-17	87.8	47.16	0/-2
McdA	NZ_CP043476.1	36.364	176	103	5	26	201	687670	688170	3.43e-17	87.8	47.73	0/1
McdA	NZ_CP043476.1	35.795	176	104	5	26	201	3159570	3160070	7.67e-17	86.7	47.16	0/3
McdA	NZ_CP043476.1	32.955	176	109	5	26	201	4559833	4559333	4.32e-15	81.6	47.73	0/-1
McdA	NZ_CP043476.1	32.520	123	76	2	26	148	2030085	2029738	6.42e-05	51.2	43.09	0/-2
McdA	NZ_FOWX01000038.1	36.364	176	103	5	26	201	15352	15852	3.48e-17	87.8	47.16	0/1
McdA	NZ_QASO01000005.1	36.364	176	103	5	26	201	75232	75732	3.51e-17	87.8	47.16	0/1
McdA	NZ_LLXS01000084.1	35.795	176	104	5	26	201	30500	30000	3.68e-17	87.4	48.30	0/-2
McdA	NZ_QJUO01000016.1	35.227	176	105	5	26	201	78372	77872	3.71e-17	87.4	48.30	0/-3
McdA	NZ_JAAZUH010000002.1	35.795	176	104	5	26	201	953675	954175	3.73e-17	87.4	48.30	0/2
McdA	NZ_JRUQ01000118.1	34.302	172	103	5	26	197	3368	2883	3.94e-17	87.4	51.16	0/-3
McdA	NZ_QJSA01000006.1	36.364	176	103	5	26	201	208873	209373	4.06e-17	87.4	47.16	0/1
McdA	NZ_FOXK01000006.1	36.364	176	103	5	26	201	81671	82171	4.06e-17	87.4	47.16	0/2
McdA	NZ_FNTJ01000003.1	35.795	176	104	5	26	201	133209	132709	4.38e-17	87.4	47.16	0/-1
McdA	NZ_LDJG01000008.1	35.227	176	105	5	26	201	203601	203101	5.14e-17	87.0	48.30	0/-3
McdA	NZ_AVPS01000004.1	35.227	176	105	5	26	201	211510	211010	5.15e-17	87.0	48.30	0/-2
McdA	NZ_ATUS01000004.1	36.420	162	96	4	26	187	149609	150073	5.24e-17	87.0	46.91	0/2
McdA	NZ_QASO01000032.1	35.227	176	105	5	26	201	47387	47887	5.27e-17	87.0	48.30	0/2
McdA	NZ_PZJU01000008.1	35.976	164	98	4	26	189	289511	289981	5.29e-17	87.0	48.17	0/2
McdA	NC_017856.1	35.227	176	105	5	26	201	978768	979268	5.30e-17	87.0	48.30	0/3
McdA	NZ_CP011971.1	35.795	176	104	5	26	201	1827626	1828126	5.35e-17	87.0	48.30	0/2
McdA	NZ_CP011971.1	30.159	126	75	3	27	150	3301478	3301134	1.26e-06	56.6	43.65	0/-1
McdA	NZ_CP011971.1	29.457	129	77	3	27	149	323801	323439	3.36e-06	55.1	45.74	0/-1
McdA	NZ_MJLZ01000040.1	35.227	176	105	5	26	201	33815	33315	5.38e-17	87.0	48.30	0/-3
McdA	NZ_JACLGO010000007.1	34.659	176	106	5	26	201	101968	102468	5.39e-17	87.0	48.30	0/1
