# tblastn
# Iteration: 0
# Query: McdA
# RID: 7VSG1A57013
# Database: ref_prok_rep_genomes
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives, query/sbjct frames
# 112 hits found
McdA	NZ_WVUD01000066.1	32.673	202	124	6	26	227	9350	9919	5.81e-18	87.4	51.49	0/2
McdA	NC_013224.1	33.143	175	105	6	26	200	31	519	7.67e-16	81.3	50.86	0/1
McdA	NC_013224.1	31.818	176	108	6	26	201	6990	7481	1.84e-14	77.0	49.43	0/3
McdA	NZ_BCAG01000006.1	32.667	150	90	4	26	175	208540	208956	7.54e-15	78.2	48.00	0/1
McdA	NC_020305.1	27.317	205	132	6	26	228	10878	11447	6.89e-12	69.3	44.39	0/3
McdA	NZ_LT828541.1	27.273	165	104	5	26	188	316267	315815	1.03e-10	65.9	46.67	0/-2
McdA	NZ_AUBQ01000015.1	33.607	122	73	3	26	146	153765	154109	1.67e-08	59.3	44.26	0/3
McdA	NZ_CP026538.1	33.607	122	73	3	26	146	527723	527379	2.53e-08	58.9	43.44	0/-1
McdA	NZ_WVUD01000076.1	32.836	134	84	3	26	159	5365	4982	1.67e-07	56.2	38.81	0/-3
McdA	NZ_LBMP01000005.1	70.000	40	11	1	26	65	440509	440393	2.00e-07	56.2	77.50	0/-1
McdA	NZ_AULM01000044.1	60.465	43	16	1	26	68	2646	2771	2.32e-07	55.8	76.74	0/3
McdA	NC_010815.1	28.402	169	113	5	26	194	41004	40522	2.48e-07	55.8	43.79	0/-2
McdA	NZ_CP045508.1	70.000	40	11	1	26	65	3912956	3913072	5.11e-07	55.1	77.50	0/2
McdA	NC_014972.1	62.791	43	15	1	26	68	104	229	1.04e-06	53.9	79.07	0/2
McdA	NZ_RAWB01000142.1	54.348	46	21	0	26	71	8268	8131	1.15e-06	53.9	69.57	0/-2
McdA	NZ_VNIB01000009.1	62.791	43	15	1	26	68	63819	63694	1.24e-06	53.9	74.42	0/-3
McdA	NZ_CP045504.1	70.000	40	11	1	26	65	2842957	2843073	1.26e-06	53.9	75.00	0/1
McdA	NZ_CP045504.1	58.140	43	17	1	26	68	2890567	2890692	8.27e-05	48.1	69.77	0/1
McdA	NZ_AZAC01000083.1	63.265	49	11	2	26	71	15439	15573	1.48e-06	53.5	69.39	0/1
McdA	NZ_JHZB01000004.1	62.791	43	15	1	26	68	104372	104497	1.61e-06	53.5	76.74	0/2
McdA	NZ_CAADHO010000002.1	55.556	45	19	1	26	70	91191	91060	3.23e-06	52.4	71.11	0/-2
McdA	NZ_FQZU01000001.1	60.465	43	16	1	29	71	87604	87729	4.05e-06	52.4	74.42	0/1
McdA	NZ_ASRX01000096.1	62.791	43	15	1	26	68	36926	37051	4.13e-06	52.0	72.09	0/2
McdA	NZ_JACDUS010000001.1	60.465	43	16	1	26	68	141105	140980	4.44e-06	52.0	72.09	0/-1
McdA	NC_011768.1	60.465	43	16	1	29	71	6330564	6330689	4.57e-06	52.0	74.42	0/3
McdA	NZ_FNJI01000073.1	60.465	43	16	1	26	68	6175	6050	5.06e-06	52.0	74.42	0/-2
McdA	NZ_CP012159.1	62.791	43	15	1	26	68	6536401	6536526	5.85e-06	51.6	72.09	0/1
McdA	NZ_AZAC01000056.1	62.791	43	15	1	26	68	28242	28367	6.46e-06	51.6	72.09	0/3
McdA	NZ_CP022163.1	60.465	43	16	1	26	68	3921988	3921863	6.70e-06	51.6	72.09	0/-1
McdA	NZ_CP022163.1	59.091	44	18	0	27	70	1743446	1743315	4.71e-05	48.9	68.18	0/-3
McdA	NZ_RAVZ01000778.1	59.524	42	16	1	27	68	362	240	6.90e-06	49.7	78.57	0/-3
McdA	NZ_FQVB01000009.1	60.465	43	16	1	26	68	5789	5914	7.19e-06	51.6	76.74	0/2
