# tblastn
# Iteration: 0
# Query: McdA
# RID: 7VRZT87U01R
# Database: ref_prok_rep_genomes
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives, query/sbjct frames
# 115 hits found
McdA	NZ_JRAS01000221.1	30.189	159	93	4	27	177	8054	8500	2.70e-10	63.5	43.40	0/2
McdA	NZ_NPDV01000010.1	60.465	43	16	1	26	68	81132	81007	9.52e-08	55.8	79.07	0/-3
McdA	NZ_JQGW01000013.1	58.140	43	17	1	26	68	53886	53761	1.49e-07	55.5	79.07	0/-3
McdA	NZ_CP026672.1	58.140	43	17	1	26	68	852	727	1.64e-07	55.5	79.07	0/-1
McdA	NZ_APGN01000132.1	58.140	43	17	1	26	68	36597	36722	1.66e-07	55.1	79.07	0/3
McdA	NZ_AHMN02000007.1	58.140	43	17	1	26	68	282065	281940	1.88e-07	55.1	79.07	0/-2
McdA	NZ_AKWY02000020.1	58.140	43	17	1	26	68	211157	211282	1.90e-07	55.1	79.07	0/2
McdA	NZ_JQRS01000074.1	58.140	43	17	1	26	68	35524	35399	1.92e-07	55.1	79.07	0/-3
McdA	NZ_CP030143.1	58.140	43	17	1	26	68	253409	253284	1.93e-07	55.1	79.07	0/-3
McdA	NZ_CP040841.1	58.140	43	17	1	26	68	7	132	1.95e-07	55.1	79.07	0/1
McdA	NZ_CP020413.2	58.140	43	17	1	26	68	293241	293366	2.01e-07	55.1	79.07	0/3
McdA	NZ_RQGL01000011.1	58.140	43	17	1	26	68	378893	378768	2.06e-07	55.1	79.07	0/-1
McdA	NZ_RQEQ01000027.1	58.140	43	17	1	26	68	240404	240529	2.10e-07	55.1	79.07	0/2
McdA	NZ_QHCT01000004.1	58.140	43	17	1	26	68	253264	253389	2.10e-07	55.1	79.07	0/1
McdA	NZ_RQFA01000010.1	58.140	43	17	1	26	68	86985	87110	2.12e-07	55.1	79.07	0/3
McdA	NZ_RQFP01000008.1	60.465	43	16	1	26	68	69470	69345	2.12e-07	55.1	74.42	0/-2
McdA	NZ_NPEF01000027.1	58.140	43	17	1	26	68	3438	3563	2.13e-07	55.1	79.07	0/3
McdA	NZ_RQHV01000002.1	62.791	43	15	1	26	68	102272	102147	2.14e-07	55.1	76.74	0/-2
McdA	NZ_BFBA01000014.1	62.791	43	15	1	26	68	256986	256861	2.14e-07	55.1	76.74	0/-1
McdA	NZ_RQFK01000023.1	60.465	43	16	1	26	68	41654	41779	2.16e-07	55.1	74.42	0/2
McdA	NZ_CP033615.1	58.140	43	17	1	26	68	258863	258738	2.16e-07	55.1	79.07	0/-3
McdA	NZ_NPDS01000013.1	58.140	43	17	1	26	68	7434	7309	2.30e-07	54.7	79.07	0/-1
McdA	NZ_RQGQ01000014.1	60.465	43	16	1	26	68	210729	210604	2.32e-07	54.7	74.42	0/-2
McdA	NZ_QHCU01000006.1	58.140	43	17	1	26	68	271064	271189	2.33e-07	54.7	79.07	0/2
McdA	NZ_RQFG01000016.1	60.465	43	16	1	26	68	248381	248256	2.35e-07	54.7	76.74	0/-1
McdA	NZ_RQER01000005.1	58.140	43	17	1	26	68	19623	19498	2.37e-07	54.7	79.07	0/-3
McdA	NZ_BFAY01000012.1	58.140	43	17	1	26	68	69390	69515	2.39e-07	54.7	79.07	0/3
McdA	NZ_RQGV01000012.1	58.140	43	17	1	26	68	73308	73433	2.39e-07	54.7	79.07	0/3
McdA	NZ_NFUQ01000006.1	58.140	43	17	1	26	68	257938	257813	2.39e-07	54.7	79.07	0/-3
McdA	NZ_RQHS01000012.1	58.140	43	17	1	26	68	254168	254043	2.39e-07	54.7	79.07	0/-1
McdA	NZ_RQGA01000007.1	60.465	43	16	1	26	68	20413	20288	2.43e-07	54.7	76.74	0/-3
McdA	NZ_NPEI01000004.1	58.140	43	17	1	26	68	83079	83204	2.43e-07	54.7	79.07	0/3
McdA	NZ_RQEY01000012.1	58.140	43	17	1	26	68	334459	334334	2.44e-07	54.7	79.07	0/-3
McdA	NZ_AHOM02000001.1	58.140	43	17	1	26	68	100948	101073	2.50e-07	54.7	79.07	0/1
McdA	NZ_RQHF01000042.1	60.465	43	16	1	26	68	121646	121771	2.55e-07	54.7	76.74	0/2
McdA	NZ_RQFO01000011.1	60.465	43	16	1	26	68	52211	52086	2.57e-07	54.7	76.74	0/-2
McdA	NZ_AOGZ02000016.1	60.465	43	16	1	26	68	53521	53396	2.57e-07	54.7	76.74	0/-1
McdA	NZ_AOGW02000023.1	60.465	43	16	1	26	68	117965	118090	2.59e-07	54.7	76.74	0/2
McdA	NZ_RQHU01000024.1	60.465	43	16	1	26	68	91841	91966	2.60e-07	54.7	76.74	0/2
McdA	NZ_RQEP01000012.1	58.140	43	17	1	26	68	74277	74402	2.62e-07	54.7	79.07	0/3
McdA	NZ_NPDR01000005.1	58.140	43	17	1	26	68	68722	68847	2.62e-07	54.7	79.07	0/1
McdA	NZ_NPEA01000007.1	58.140	43	17	1	26	68	244275	244150	2.62e-07	54.7	79.07	0/-1
McdA	NZ_NPDN01000007.1	58.140	43	17	1	26	68	67638	67763	2.64e-07	54.7	79.07	0/3
McdA	NZ_RQFH01000009.1	58.140	43	17	1	26	68	91744	91869	2.77e-07	54.7	79.07	0/1
McdA	NZ_RQFY01000007.1	58.140	43	17	1	26	68	276609	276484	2.77e-07	54.7	79.07	0/-1
McdA	NZ_NPEC01000006.1	60.465	43	16	1	26	68	156650	156525	2.79e-07	54.7	76.74	0/-3
McdA	NZ_BFBB01000009.1	60.465	43	16	1	26	68	141916	141791	2.79e-07	54.7	76.74	0/-3
McdA	NZ_CP015218.1	55.814	43	18	1	26	68	205	330	2.95e-07	54.7	79.07	0/1
McdA	NZ_RQGG01000010.1	60.465	43	16	1	26	68	182939	182814	2.98e-07	54.3	76.74	0/-3
McdA	NZ_RQHW01000028.1	60.465	43	16	1	26	68	219251	219126	2.98e-07	54.3	76.74	0/-2
McdA	NZ_RQFU01000016.1	60.465	43	16	1	26	68	234471	234596	3.03e-07	54.3	76.74	0/3
McdA	NZ_RQGR01000007.1	60.465	43	16	1	26	68	146745	146870	3.03e-07	54.3	76.74	0/3
McdA	NZ_RQGD01000014.1	60.465	43	16	1	26	68	113884	113759	3.06e-07	54.3	76.74	0/-1
McdA	NZ_RQGF01000035.1	58.140	43	17	1	26	68	249008	248883	3.06e-07	54.3	79.07	0/-1
McdA	NZ_RQHK01000005.1	60.465	43	16	1	26	68	79896	79771	3.12e-07	54.3	76.74	0/-1
McdA	NZ_RQFW01000001.1	60.465	43	16	1	26	68	131569	131694	3.12e-07	54.3	76.74	0/1
McdA	NZ_BFAZ01000010.1	60.465	43	16	1	26	68	221952	221827	3.15e-07	54.3	76.74	0/-2
McdA	NZ_RQHA01000012.1	60.465	43	16	1	26	68	138050	137925	3.18e-07	54.3	76.74	0/-1
McdA	NZ_NPDX01000006.1	60.465	43	16	1	26	68	116512	116637	3.21e-07	54.3	76.74	0/1
McdA	NZ_RQHO01000004.1	60.465	43	16	1	26	68	99712	99587	3.21e-07	54.3	76.74	0/-3
McdA	NZ_RQFD01000010.1	60.465	43	16	1	26	68	69571	69446	3.42e-07	54.3	76.74	0/-2
McdA	NZ_NPDZ01000003.1	55.814	43	18	1	26	68	293598	293473	4.26e-07	53.9	79.07	0/-1
McdA	NZ_RQEV01000007.1	55.814	43	18	1	26	68	299632	299507	5.56e-07	53.5	79.07	0/-1
McdA	NZ_RQET01000009.1	55.814	43	18	1	26	68	48817	48692	5.66e-07	53.5	79.07	0/-2
McdA	NZ_AKWZ02000011.1	55.814	43	18	1	26	68	262692	262817	5.87e-07	53.5	79.07	0/3
McdA	NZ_MCRM02000001.1	55.814	43	18	1	26	68	365985	365860	5.88e-07	53.5	79.07	0/-2
McdA	NZ_AHMO02000007.1	55.814	43	18	1	26	68	270529	270654	6.32e-07	53.5	79.07	0/1
McdA	NZ_JH597773.1	65.116	43	14	1	26	68	2210405	2210280	1.25e-06	52.8	76.74	0/-2
McdA	NZ_JH597773.1	58.140	43	17	1	26	68	3650614	3650739	6.22e-06	50.4	72.09	0/1
McdA	NZ_JH597773.1	54.762	42	19	0	26	67	4076548	4076423	1.62e-05	49.3	71.43	0/-3
McdA	NZ_JACHFQ010000008.1	51.111	45	21	1	27	71	12301	12170	1.70e-06	52.4	68.89	0/-1
McdA	NC_018021.1	60.465	43	16	1	26	68	7548	7673	1.99e-06	52.0	76.74	0/3
McdA	NZ_NPDZ01000001.1	53.488	43	19	1	26	68	369570	369695	1.10e-05	49.7	72.09	0/3
McdA	NZ_AGRW01000045.1	50.000	46	21	1	26	71	103351	103482	1.95e-05	48.9	65.22	0/1
McdA	NZ_JACHFQ010000006.1	55.814	43	17	1	26	68	89457	89579	2.41e-05	48.5	76.74	0/3
McdA	NZ_RQFA01000026.1	53.488	43	19	1	26	68	91761	91886	2.92e-05	48.5	74.42	0/3
McdA	NZ_JPUF01000027.1	42.222	45	25	1	27	71	23632	23763	3.09e-05	48.5	71.11	0/1
McdA	NZ_NPDR01000001.1	51.163	43	20	1	26	68	423945	424070	4.31e-05	47.8	74.42	0/3
McdA	NZ_JQRS01000002.1	51.163	43	20	1	26	68	191735	191860	5.12e-05	47.8	74.42	0/2
