# blastp
# Iteration: 0
# Query: FlhG (Hneap_0716)
# RID: 6TDHY28701N
# Database: refseq_select_prot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 100 hits found
FlhG	WP_012823601.1	100.000	276	0	0	1	276	1	276	0.0	556	100.00
FlhG	WP_156227928.1	73.818	275	71	1	3	276	21	295	1.01e-143	412	88.36
FlhG	WP_194073931.1	59.328	268	109	0	2	269	3	270	2.43e-115	340	78.73
FlhG	WP_012637905.1	61.679	274	104	1	4	276	22	295	1.47e-114	339	77.37
FlhG	WP_025281235.1	58.824	272	109	2	2	270	17	288	2.18e-113	336	79.78
FlhG	WP_167784222.1	59.480	269	108	1	1	268	1	269	1.15e-112	333	78.81
FlhG	WP_197722911.1	57.778	270	113	1	2	270	6	275	1.76e-112	333	79.26
FlhG	WP_104229968.1	59.774	266	107	0	2	267	16	281	3.55e-112	332	78.20
FlhG	WP_090253834.1	59.041	271	108	2	3	270	18	288	3.69e-112	333	79.34
FlhG	WP_201786951.1	59.328	268	109	0	2	269	6	273	1.03e-111	331	78.36
FlhG	WP_008291273.1	57.037	270	116	0	4	273	20	289	1.12e-111	331	79.26
FlhG	WP_130537764.1	54.307	267	122	0	4	270	36	302	1.37e-111	332	79.40
FlhG	WP_175628238.1	59.848	264	106	0	4	267	5	268	2.04e-111	330	79.17
FlhG	WP_121442523.1	58.868	265	109	0	4	268	21	285	4.49e-111	330	79.25
FlhG	WP_076836673.1	58.364	269	112	0	3	271	15	283	6.09e-111	329	78.81
FlhG	WP_091712595.1	55.926	270	119	0	4	273	20	289	6.86e-111	329	78.52
FlhG	WP_127470488.1	58.801	267	110	0	3	269	24	290	7.42e-111	329	78.28
FlhG	WP_041717918.1	58.491	265	110	0	4	268	5	269	7.85e-111	328	79.62
FlhG	WP_007146647.1	55.926	270	119	0	4	273	20	289	8.26e-111	329	78.52
FlhG	WP_123400917.1	60.300	267	106	0	1	267	1	267	1.80e-110	328	76.78
FlhG	WP_132972968.1	57.836	268	113	0	2	269	17	284	3.25e-110	328	77.24
FlhG	WP_009727487.1	56.506	269	117	0	4	272	20	288	4.59e-110	327	78.07
FlhG	WP_028486271.1	56.934	274	113	1	1	269	17	290	4.60e-110	327	76.64
FlhG	WP_019556700.1	57.895	266	112	0	4	269	25	290	5.92e-110	327	78.20
FlhG	WP_197513381.1	59.023	266	109	0	4	269	8	273	1.23e-109	326	78.20
FlhG	WP_014708082.1	56.506	269	117	0	4	272	20	288	1.35e-109	326	78.44
FlhG	WP_069294981.1	56.506	269	117	0	4	272	20	288	4.31e-109	325	78.07
FlhG	WP_156776861.1	57.197	264	113	0	4	267	5	268	1.08e-108	323	78.41
FlhG	WP_197722202.1	55.351	271	121	0	2	272	6	276	1.44e-108	323	77.49
FlhG	WP_022975053.1	56.343	268	117	0	4	271	28	295	2.05e-108	323	78.36
FlhG	WP_014703833.1	55.678	273	121	0	4	276	20	292	2.15e-108	323	76.92
FlhG	WP_029921486.1	56.604	265	115	0	4	268	19	283	1.91e-107	320	78.49
FlhG	WP_090207550.1	59.774	266	104	2	6	268	13	278	3.33e-107	320	78.57
FlhG	WP_018717380.1	59.176	267	109	0	2	268	3	269	4.10e-107	319	77.15
FlhG	WP_006786148.1	56.877	269	115	1	4	271	6	274	6.52e-107	319	78.07
FlhG	WP_043765779.1	56.391	266	116	0	2	267	16	281	7.38e-107	319	78.20
FlhG	WP_144816372.1	58.555	263	109	0	5	267	21	283	2.02e-106	318	78.33
FlhG	WP_133883397.1	58.113	265	111	0	4	268	28	292	3.65e-106	318	79.62
FlhG	WP_185896341.1	62.406	266	99	1	4	268	22	287	3.86e-106	317	78.20
FlhG	WP_132544569.1	58.801	267	110	0	4	270	26	292	8.68e-106	317	77.15
FlhG	WP_074201380.1	59.398	266	107	1	4	268	43	308	1.26e-105	317	76.69
FlhG	WP_162338461.1	61.654	266	101	1	4	268	22	287	2.47e-105	315	78.57
FlhG	WP_029889994.1	59.245	265	108	0	3	267	22	286	5.14e-105	314	76.23
FlhG	WP_199899813.1	59.191	272	107	1	1	268	1	272	4.99e-104	311	79.04
FlhG	WP_144899401.1	60.755	265	103	1	4	267	21	285	7.37e-104	311	77.74
FlhG	WP_194932221.1	61.217	263	102	0	5	267	17	279	1.89e-103	311	76.81
FlhG	WP_123768450.1	60.837	263	103	0	5	267	18	280	2.51e-103	310	76.81
FlhG	WP_010387928.1	57.836	268	113	0	2	269	19	286	2.78e-103	310	77.99
FlhG	WP_128583045.1	57.836	268	113	0	2	269	19	286	2.91e-103	310	77.99
FlhG	WP_110265845.1	57.736	265	112	0	4	268	22	286	2.93e-103	310	80.38
FlhG	WP_057657371.1	61.423	267	102	1	4	269	22	288	4.10e-103	310	77.53
FlhG	WP_085759606.1	57.143	266	114	0	3	268	4	269	5.91e-103	308	78.57
FlhG	WP_058155097.1	57.836	268	113	0	2	269	19	286	6.38e-103	309	77.61
FlhG	WP_198134644.1	58.824	272	108	1	1	268	1	272	9.22e-103	308	78.31
FlhG	WP_188726019.1	57.721	272	111	1	1	268	1	272	1.06e-102	308	79.04
FlhG	WP_170946701.1	57.721	272	111	1	1	268	1	272	1.21e-102	308	79.04
FlhG	WP_097120704.1	61.509	265	101	1	4	267	22	286	1.54e-102	308	77.36
FlhG	WP_142903269.1	57.621	269	114	0	1	269	2	270	1.69e-102	307	77.32
FlhG	WP_177192640.1	57.721	272	111	1	1	268	1	272	1.90e-102	308	79.04
