# tblastn
# Iteration: 0
# Query: ParA
# RID: 7VNP81TB013
# Database: ref_prok_rep_genomes
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives, query/sbjct frames
# 4490 hits found
ParA	NZ_CABFPG010000007.1	67.181	259	76	2	4	262	220002	220751	5.08e-100	327	77.61	0/3
ParA	NZ_BAMS01000001.1	53.640	261	112	2	2	262	488216	487461	8.86e-80	269	73.56	0/-1
ParA	NZ_SADE01000002.1	53.282	259	112	2	4	262	622888	623637	3.77e-79	268	73.36	0/1
ParA	NZ_KE383985.1	55.985	259	105	3	4	262	152069	151320	9.97e-79	266	72.20	0/-2
ParA	NZ_BMDZ01000035.1	53.282	259	113	3	4	262	9981	9229	3.78e-78	265	73.36	0/-2
ParA	NC_017956.1	53.282	259	113	3	4	262	3754259	3755011	4.91e-78	264	73.75	0/2
ParA	NC_017956.1	54.762	42	19	0	5	46	2453674	2453549	2.59e-05	53.1	78.57	0/-1
ParA	NZ_JABBYJ010000001.1	52.107	261	116	2	2	262	641303	640548	9.28e-78	263	73.18	0/-2
ParA	NZ_AUFM01000015.1	51.527	262	122	2	1	262	367426	366656	7.89e-77	261	72.14	0/-3
ParA	NZ_JACZFS010000036.1	51.527	262	122	2	1	262	132091	131321	9.01e-77	261	72.14	0/-3
ParA	NZ_VNWM01000001.1	52.107	261	116	2	2	262	1156830	1157585	1.09e-76	260	72.80	0/3
ParA	NZ_PDVP01000001.1	52.896	259	113	3	4	262	198152	197403	2.18e-76	259	71.43	0/-1
ParA	NZ_ASJA01000002.1	53.817	262	114	2	4	262	239988	240761	6.40e-76	258	73.28	0/3
ParA	NZ_VNWN01000002.1	52.510	259	114	3	4	262	183810	184559	6.60e-76	258	73.36	0/3
ParA	NZ_JXSL01000030.1	51.341	261	118	3	2	262	925652	924897	7.55e-76	258	73.95	0/-3
ParA	NC_007626.1	50.958	261	119	3	2	262	3939	4694	8.32e-76	258	74.33	0/3
ParA	NC_007626.1	33.333	258	161	4	5	262	2114655	2115395	3.44e-30	126	54.65	0/3
ParA	NC_007626.1	34.375	256	151	5	4	256	3290494	3289769	1.34e-21	101	52.73	0/-3
ParA	NC_007626.1	25.573	262	137	7	1	259	1425052	1425672	3.36e-05	52.8	37.79	0/1
ParA	NZ_PGTO01000001.1	51.341	261	118	3	2	262	226007	226762	1.32e-75	257	73.18	0/2
ParA	NC_011144.1	53.282	259	114	3	4	262	3980978	3980223	1.65e-75	257	72.59	0/-2
ParA	NZ_AONQ01000017.1	50.575	261	120	3	2	262	5298	4543	1.79e-75	257	74.33	0/-3
ParA	NZ_SLXO01000003.1	51.724	261	119	3	2	262	36625	35864	2.45e-75	256	72.03	0/-2
