# blastp
# Iteration: 0
# Query: McdA (Hneap_0912)
# RID: 6VNCM32T013
# Database: refseq_select_prot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 100 hits found
McdA	WP_155802515.1	100.000	216	0	0	1	216	18	233	2.21e-158	444	100.00
McdA	WP_136865888.1	60.377	212	81	2	6	216	3	212	8.08e-80	245	75.94
McdA	WP_028990355.1	56.311	206	87	1	9	214	6	208	1.11e-73	229	73.79
McdA	WP_126463425.1	56.796	206	86	1	9	214	6	208	8.63e-72	224	71.84
McdA	WP_130537455.1	48.804	209	106	1	6	214	3	210	6.23e-65	207	67.46
McdA	WP_093428123.1	45.024	211	115	1	6	216	3	212	1.71e-60	196	66.35
McdA	WP_013104289.1	48.341	211	107	2	6	216	4	212	1.81e-60	196	65.88
McdA	WP_128384829.1	45.714	210	111	2	6	214	4	211	1.44e-59	194	66.19
McdA	WP_019895911.1	47.170	212	105	3	6	214	3	210	1.55e-59	193	65.57
McdA	WP_011370440.1	45.455	209	113	1	6	214	3	210	8.49e-59	192	65.07
McdA	WP_024851236.1	44.076	211	113	2	6	214	3	210	9.89e-59	191	64.93
McdA	WP_028486679.1	46.411	209	111	1	6	214	3	210	2.75e-58	190	66.99
McdA	WP_090411009.1	49.289	211	105	1	6	216	3	211	3.27e-58	190	65.40
McdA	WP_029909248.1	44.498	209	115	1	6	214	3	210	9.12e-58	189	64.11
McdA	WP_081577377.1	45.238	210	102	4	9	214	7	207	1.34e-57	188	65.24
McdA	WP_010637886.1	44.762	210	103	4	9	214	7	207	2.52e-57	188	65.24
McdA	WP_065971490.1	42.105	209	116	1	6	214	3	206	4.90e-57	187	62.20
McdA	WP_072791392.1	44.286	210	115	1	5	214	2	209	1.02e-56	186	64.76
McdA	WP_012639723.1	44.498	209	113	2	9	216	6	212	9.49e-56	184	64.59
McdA	WP_173271830.1	46.970	198	104	1	6	203	3	199	1.97e-55	183	64.65
McdA	WP_014002549.1	41.589	214	117	2	1	214	1	206	3.10e-55	182	61.68
McdA	WP_011315224.1	43.333	210	113	2	7	214	5	210	1.01e-54	181	63.33
McdA	WP_144327806.1	42.791	215	114	2	1	215	1	206	1.85e-54	181	60.47
