# tblastn
# Iteration: 0
# Query: MinD
# RID: 7KPE2WU2013
# Database: ref_prok_rep_genomes
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives, query/sbjct frames
# 152 hits found
MinD	NZ_KI912608.1	76.800	250	56	2	21	270	2771034	2771777	4.79e-121	385	87.20	0/3
MinD	NZ_KI912608.1	26.389	144	96	3	21	160	871734	872147	1.68e-05	50.8	49.31	0/3
MinD	NZ_JPIK01000012.1	76.400	250	57	2	21	270	193121	193864	5.53e-121	385	87.20	0/2
MinD	NZ_FMXO01000007.1	76.800	250	56	2	21	270	182616	181873	1.28e-120	384	86.80	0/-3
MinD	NZ_JYNO01000001.1	76.000	250	58	2	21	270	462260	461517	9.68e-120	381	86.80	0/-1
MinD	NZ_FOBS01000003.1	75.836	269	62	2	1	269	157430	156633	1.12e-119	381	86.99	0/-3
MinD	NZ_CP014230.1	73.600	250	64	2	21	270	690442	689699	4.36e-118	376	86.40	0/-1
MinD	NC_013173.1	73.600	250	64	2	21	270	3776082	3776825	8.92e-118	375	86.00	0/3
MinD	NC_013173.1	24.031	258	168	10	23	268	3916271	3915546	6.97e-07	55.1	46.90	0/-2
MinD	NZ_AUCV01000001.1	74.906	267	66	1	1	267	302414	303211	1.03e-117	375	87.27	0/2
MinD	NZ_JADBGG010000007.1	72.400	250	67	2	21	270	106866	106123	4.30e-117	374	86.80	0/-2
MinD	NZ_FOTO01000010.1	72.400	250	67	2	21	270	48197	48940	4.30e-117	374	86.80	0/2
MinD	NZ_AUCW01000017.1	75.556	270	63	2	1	268	33404	32598	4.47e-117	374	86.67	0/-1
MinD	NZ_AUAR01000005.1	73.200	250	65	2	21	270	132058	132801	4.88e-117	374	86.80	0/1
MinD	NC_006138.1	72.222	270	74	1	1	270	733661	734467	1.19e-116	372	85.19	0/2
MinD	NC_006138.1	30.822	146	94	4	21	163	3040240	3040665	6.11e-09	61.2	52.05	0/1
MinD	NZ_FORX01000001.1	72.000	250	68	2	21	270	345396	346139	2.23e-116	372	86.40	0/3
MinD	NC_007759.1	72.862	269	70	2	1	269	990055	989258	4.93e-116	370	85.87	0/-2
MinD	NC_007759.1	32.867	143	89	4	21	160	1364097	1364513	2.56e-10	65.5	55.94	0/3
MinD	NC_010162.1	70.000	250	75	0	21	270	4705404	4706153	2.45e-115	369	82.80	0/3
MinD	NC_022444.1	69.478	249	75	1	21	269	3321724	3322467	3.96e-114	365	85.54	0/1
MinD	NC_022444.1	28.671	143	95	4	21	160	1152661	1152245	1.30e-06	54.3	51.05	0/-3
MinD	NZ_JOMG01000001.1	70.260	269	78	2	1	269	500792	499992	4.64e-112	359	86.99	0/-1
MinD	NZ_FRFE01000007.1	69.600	250	75	1	21	270	72837	73583	5.36e-112	359	82.40	0/3
MinD	NZ_AUBP01000001.1	69.478	249	75	1	21	269	244392	243649	7.49e-110	353	83.13	0/-1
MinD	NC_014972.1	70.000	240	71	1	30	269	3277520	3276804	2.99e-109	351	84.17	0/-3
MinD	NC_014972.1	28.767	146	97	4	21	163	2553751	2554176	1.73e-07	57.0	52.05	0/1
MinD	NZ_CP021255.1	64.659	249	87	1	21	269	2674332	2675075	7.68e-105	338	81.53	0/3
MinD	NZ_MDSU01000001.1	51.004	249	113	2	21	269	112585	111866	6.60e-74	249	70.28	0/-3
MinD	NZ_FMYU01000003.1	50.602	249	114	2	21	269	84270	83551	1.14e-73	249	71.08	0/-1
MinD	NZ_CP007051.1	50.602	249	114	2	21	269	1048406	1049125	1.15e-73	249	71.08	0/2
MinD	NZ_CP007051.1	26.490	151	104	4	21	168	847336	847776	7.56e-07	55.1	50.33	0/1
MinD	NZ_JQLX01000001.1	48.996	249	118	2	21	269	8370	7651	3.29e-72	245	70.28	0/-2
MinD	NC_015318.1	48.594	249	119	2	21	269	198602	199321	4.81e-71	241	70.28	0/2
MinD	NZ_ATUV01000002.1	47.881	236	113	3	34	269	427863	428540	1.77e-65	225	69.92	0/3
MinD	NZ_JACADJ010000034.1	44.223	251	128	3	21	269	22215	22937	6.20e-63	218	66.53	0/3
MinD	NZ_CM001488.1	45.418	251	125	3	21	269	157184	156462	7.56e-63	218	66.53	0/-2
MinD	NC_018645.1	44.841	252	126	4	21	269	4579739	4580464	8.57e-63	218	66.67	0/2
MinD	NC_018645.1	35.542	166	95	5	1	161	114928	114452	1.32e-08	60.5	56.63	0/-3
MinD	NZ_FNLL01000009.1	44.841	252	126	4	21	269	178037	177312	1.09e-62	218	66.67	0/-1
MinD	NZ_CP036313.1	45.643	241	118	3	21	261	1699624	1700307	1.37e-61	214	69.29	0/1
MinD	NZ_FWXY01000004.1	45.749	247	124	2	21	267	196301	197011	2.45e-61	213	65.99	0/2
MinD	NZ_KB893097.1	43.426	251	130	3	21	269	16220	15498	5.83e-61	213	66.53	0/-3
MinD	NZ_ATUG01000002.1	46.725	229	112	2	21	249	139292	139948	6.12e-61	213	69.00	0/2
MinD	NZ_FOUU01000008.1	42.915	247	132	3	21	267	57371	56658	5.43e-60	209	67.61	0/-3
MinD	NC_008554.1	42.915	247	130	3	21	267	1580838	1581545	2.23e-59	208	65.99	0/3
