# tblastn
# Iteration: 0
# Query: MinD
# RID: 7KPXZP25013
# Database: ref_prok_rep_genomes
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives, query/sbjct frames
# 19 hits found
MinD	NZ_JHXW01000010.1	48.594	249	118	5	21	269	7108	6392	2.73e-66	224	71.89	0/-2
MinD	NZ_CP028103.1	48.897	272	126	4	1	269	631015	630230	5.68e-64	218	69.49	0/-2
MinD	NZ_CP028105.1	48.529	272	127	4	1	269	1912274	1913059	1.09e-63	217	69.49	0/2
MinD	NZ_CP028102.1	48.315	267	128	3	1	267	1481130	1480360	1.81e-62	214	70.04	0/-3
MinD	NZ_LT608324.1	47.744	266	129	4	2	267	94150	93383	2.30e-62	213	71.05	0/-1
MinD	NZ_FUWX01000009.1	45.749	247	124	3	21	267	55559	54849	1.29e-61	211	66.80	0/-1
MinD	NC_014632.1	46.640	253	126	2	1	253	1289205	1288474	1.41e-61	211	71.54	0/-3
MinD	NZ_UGGU01000003.1	47.940	267	129	3	1	267	1267886	1267116	2.19e-61	211	70.04	0/-1
MinD	NZ_CP028107.1	48.507	268	126	4	1	267	8712	7942	2.24e-61	210	70.15	0/-1
MinD	NZ_CP028106.1	48.315	267	128	4	1	267	547702	548472	3.07e-61	210	70.41	0/1
MinD	NZ_KE384547.1	43.359	256	130	5	21	270	472589	473329	2.76e-60	207	67.97	0/2
MinD	NZ_KB906927.1	47.431	253	122	3	2	253	18082	17354	9.49e-59	203	71.15	0/-2
MinD	NZ_LN831027.1	48.315	267	126	4	2	267	616682	617449	2.53e-58	202	68.54	0/2
MinD	NZ_RQYY01000036.1	48.617	253	119	3	2	253	4390	5118	2.05e-57	199	69.17	0/1
MinD	NZ_SOBG01000006.1	47.037	270	131	4	1	269	110299	109523	2.45e-57	199	68.15	0/-1
MinD	NZ_CP013336.1	46.442	267	131	4	2	267	67793	67026	3.87e-57	198	67.79	0/-3
MinD	NZ_CP024699.1	46.429	252	126	2	2	253	1950864	1951592	2.87e-56	196	69.05	0/3
MinD	NZ_KI518170.1	44.195	267	139	3	1	267	48221	47451	3.59e-56	196	68.54	0/-3
MinD	NZ_GG665893.1	46.429	252	126	2	2	253	711657	710929	6.25e-56	195	69.05	0/-2


